762,2,Hatchback,\N
762,5,4265,mm
762,9,1475,mm
762,45,370,litre
762,38,160,mm
762,44,820,litre
762,10,1470,mm
762,22,95 RON,\N
762,32,180,km/h
763,47,81,mm
763,48,96.9,mm
763,2,Crossover,\N
763,4,5,\N
763,6,1820,mm
763,5,4570,mm
763,7,1685,mm
763,8,2620,mm
763,9,1565,mm
763,45,589,litre
763,38,170,mm
763,44,1669,litre
763,10,1565,mm
763,12,Gasoline,\N
763,13,1997,cm3
763,14,155,bhp
763,15,to 6 500,RPM
763,16,192,Nm
763,17,Multi-point fuel injection,\N
763,19,Inline,\N
763,20,4,\N
763,39,4,\N
763,22,92 RON,\N
763,41,Independent\, MacPherson Struts,\N
763,42,Double wishbone,\N
763,24,Automatic,\N
763,27,Four wheel drive (4WD),\N
763,29,ventilated disc,\N
763,30,Disc,\N
763,57,11,m
763,32,182,km/h
763,35,58,litre
763,50,10,litre
763,51,6,litre
763,52,7.5,litre
763,62,from 580 to 970,km
763,37,EURO V,\N
763,33,12.3,second
763,1564,to 4 300,RPM
763,26,5,\N
763,34,1513,kg
763,58,2100,kg
763,1565,587,kg
763,1567,3600,kg
763,14,150,bhp
763,16,190,Nm
763,41,Independent\, MacPherson Struts\, Stabilizer bar,\N
763,42,Independent\, Double wishbone\, Stabilizer bar,\N
763,30,ventilated disc,\N
763,33,12.8,second
763,50,10.2,litre
763,51,6.3,litre
763,52,7.7,litre
763,34,1561,kg
763,62,from 570 to 920,km
763,37,EURO IV,\N
763,1565,539,kg
763,26,6,\N
763,42,Independent\, Multi wishbone,\N
763,24,Manual,\N
763,32,190,km/h
763,33,10.4,second
763,50,10.5,litre
763,52,7.9,litre
763,34,1555,kg
763,62,from 550 to 920,km
763,1565,565,kg
763,48,96.6,mm
763,33,10,second
763,50,9.3,litre
763,52,7.4,litre
763,34,1488,kg
763,58,2075,kg
763,62,from 620 to 920,km
763,1567,3775,kg
763,15,to 6 200,RPM
763,16,191,Nm
763,22,95 RON,\N
763,24,Continuously variable transmission (CVT),\N
763,27,Front wheel drive,\N
763,34,1460,kg
763,47,85,mm
763,12,Disel,\N
763,13,2199,cm3
763,15,to 4 000,RPM
763,16,350,Nm
763,17,Common Rail,\N
763,46,Turbo,\N
763,22,Disel,\N
763,33,9.7,second
763,50,6.5,litre
763,51,5.1,litre
763,52,5.6,litre
763,34,1623,kg
763,62,from 890 to 1 140,km
763,1564,to 2 000,RPM
763,1566,Present,\N
763,58,2200,kg
763,1567,4200,kg
763,38,165,mm
763,50,8.9,litre
763,51,6.2,litre
763,52,7.2,litre
763,62,from 650 to 940,km
763,34,1427,kg
763,58,1955,kg
763,1565,528,kg
763,1567,3655,kg
763,1565,577,kg
763,47,87,mm
763,48,99,mm
763,13,2354,cm3
763,14,187,bhp
763,15,to 7 000,RPM
763,16,220,Nm
763,57,11.2,m
763,50,9.2,litre
763,51,6.6,litre
763,52,8.1,litre
763,62,from 630 to 880,km
763,1564,to 4 400,RPM
763,34,1554,kg
763,44,1146,litre
763,14,190,bhp
763,42,Independent\, Multi wishbone\, spring,\N
763,32,184,km/h
763,33,10.7,second
763,50,11.9,litre
763,51,6.5,litre
763,52,8.4,litre
763,34,1569,kg
763,58,2070,kg
763,62,from 490 to 890,km
763,1565,462,kg
764,47,81,mm
764,48,77.4,mm
764,26,5,\N
764,52,9.2,litre
764,2,Targa,\N
764,4,2,\N
764,6,1695,mm
764,5,3995,mm
764,7,1255,mm
764,8,2370,mm
764,9,1475,mm
764,38,140,mm
764,10,1465,mm
764,12,Gasoline,\N
764,13,1595,cm3
764,14,170,bhp
764,15,to 7 800,RPM
764,16,157,N*m
764,17,Multi-point fuel injection,\N
764,19,Inline,\N
764,20,4,\N
764,39,4,\N
764,22,95 RON,\N
764,41,Double wishbone,\N
764,42,Double wishbone,\N
764,24,Manual,\N
764,27,Front wheel drive,\N
764,29,ventilated disc,\N
764,30,Disc,\N
764,57,10.2,m
764,32,222,km/h
764,33,7.5,second
764,50,11.1,litre
764,51,6.3,litre
764,34,1090,kg
764,35,45,litre
764,62,from 410 to 710,km
764,1564,to 7 300,RPM
767,2,Crossover,\N
767,4,5,\N
767,6,1900,mm
767,5,5020,mm
767,7,1560,mm
767,8,2800,mm
767,9,1665,mm
767,45,457,litre
767,10,1665,mm
767,38,205,mm
767,44,728,litre
767,12,Gasoline,\N
767,13,2354,cm3
767,14,194,bhp
767,15,to 7 000,RPM
767,16,220,Nm
767,17,Multi-point fuel injection,\N
767,19,Inline,\N
767,20,4,\N
767,47,87,mm
767,48,99,mm
767,39,4,\N
767,22,92 RON,\N
767,41,Independent\, Double wishbone\, Stabilizer bar,\N
767,42,Independent\, Multi wishbone\, Stabilizer bar,\N
767,24,Automatic,\N
767,27,Front wheel drive,\N
767,29,ventilated disc,\N
767,30,Disc,\N
767,57,12.2,m
767,32,190,km/h
767,33,11.1,second
767,50,12,litre
767,51,6.4,litre
767,52,8.4,litre
767,34,1698,kg
767,35,70,litre
767,62,from 580 to 1 090,km
767,37,EURO V,\N
767,1564,to 4 400,RPM
767,1566,Present,\N
767,26,5,\N
767,58,2170,kg
767,1565,472,kg
767,5,4999,mm
767,8,2797,mm
767,44,757,litre
767,13,3471,cm3
767,14,281,bhp
767,15,to 6 200,RPM
767,16,342,Nm
767,19,V-type,\N
767,20,6,\N
767,47,89,mm
767,48,93,mm
767,50,14.4,litre
767,51,7.2,litre
767,52,9.8,litre
767,34,1865,kg
767,62,from 490 to 970,km
767,32,194,km/h
767,33,8.1,second
767,1564,to 4 900,RPM
767,26,6,\N
767,58,2320,kg
767,1565,455,kg
767,27,Four wheel drive (4WD),\N
767,30,ventilated disc,\N
768,47,75,mm
768,48,85,mm
768,2,Sedan,\N
768,4,5,\N
768,6,1695,mm
768,5,4480,mm
768,7,1390,mm
768,8,2620,mm
768,9,1475,mm
768,38,150,mm
768,10,1475,mm
768,12,Gasoline,\N
768,13,1493,cm3
768,14,105,bhp
768,15,to 6 400,RPM
768,16,133,Nm
768,17,Multi-point fuel injection,\N
768,19,Inline,\N
768,20,4,\N
768,39,4,\N
768,22,95 RON,\N
768,41,Double wishbone,\N
768,42,Double wishbone,\N
768,24,Automatic,\N
768,27,Front wheel drive,\N
768,29,ventilated disc,\N
768,30,drum,\N
768,57,10,m
768,34,1030,kg
768,35,45,litre
768,1564,to 4 500,RPM
768,26,4,\N
768,26,5,\N
768,24,Manual,\N
768,29,Disc,\N
768,34,1010,kg
768,48,90,mm
768,13,1590,cm3
768,14,120,bhp
768,16,144,Nm
768,34,1070,kg
768,1564,to 5 000,RPM
768,34,1050,kg
770,47,87,mm
770,48,99,mm
770,2,Crossover,\N
770,4,5,\N
770,6,1815,mm
770,5,4323,mm
770,7,1788,mm
770,8,2575,mm
770,9,1577,mm
770,10,1582,mm
770,38,175,mm
770,12,Gasoline,\N
770,13,2354,cm3
770,14,166,bhp
770,15,to 5 800,RPM
770,16,218,Nm
770,17,Multi-point fuel injection,\N
770,19,Inline,\N
770,20,4,\N
770,39,4,\N
770,22,95 RON,\N
770,41,MacPherson Struts\, Stabilizer bar,\N
770,42,Double wishbone,\N
770,24,Automatic,\N
770,27,Front wheel drive,\N
770,29,ventilated disc,\N
770,30,Disc,\N
770,35,60,litre
770,50,10.5,litre
770,51,8.1,litre
770,62,from 570 to 740,km
770,37,EURO IV,\N
770,1564,to 4 000,RPM
770,26,4,\N
770,57,10.5,m
770,34,1595,kg
770,45,710,litre
770,44,2185,litre
770,6,1816,mm
770,27,All wheel drive (AWD),\N
770,50,11,litre
770,51,8.3,litre
770,34,1659,kg
770,62,from 550 to 720,km
770,26,5,\N
770,24,Manual,\N
770,50,11.3,litre
770,51,8.7,litre
770,34,1562,kg
770,62,from 530 to 690,km
770,51,8.8,litre
770,62,from 530 to 680,km
770,34,1623,kg
774,2,Hatchback,\N
774,4,5,\N
774,6,1695,mm
774,5,3955,mm
774,7,1525,mm
774,8,2530,mm
774,9,1490,mm
774,38,135,mm
774,10,1480,mm
774,12,Gasoline,\N
774,13,1317,cm3
774,14,100,bhp
774,15,to 6 000,RPM
774,16,119,Nm
774,17,Multi-point fuel injection,\N
774,19,Inline,\N
774,20,4,\N
774,39,4,\N
774,22,95 RON,\N
774,41,Independent\, MacPherson Struts,\N
774,42,Torsion beam\, spring,\N
774,24,Continuously variable transmission (CVT),\N
774,27,Front wheel drive,\N
774,29,ventilated disc,\N
774,30,drum,\N
774,57,9.4,m
774,34,970,kg
774,35,32,litre
774,1564,to 5 000,RPM
774,47,73,mm
774,48,78.7,mm
774,7,1550,mm
774,9,1480,mm
774,38,150,mm
774,10,1470,mm
774,42,De-Dion,\N
774,27,All wheel drive (AWD),\N
774,57,9.8,m
774,34,1070,kg
774,35,40,litre
774,26,5,\N
774,24,Manual,\N
774,34,1000,kg
774,48,89.4,mm
774,13,1496,cm3
774,14,132,bhp
774,16,155,Nm
774,34,1120,kg
774,1564,to 4 600,RPM
774,34,1050,kg
779,47,89,mm
779,48,93,mm
779,57,11.4,m
779,2,Sedan,\N
779,4,5,\N
779,6,1845,mm
779,5,4940,mm
779,7,1475,mm
779,8,2800,mm
779,9,1580,mm
779,38,145,mm
779,10,1580,mm
779,12,Gasoline,\N
779,13,3471,cm3
779,14,280,bhp
779,15,to 6 200,RPM
779,16,342,Nm
779,17,Multi-point fuel injection,\N
779,19,V-type,\N
779,20,6,\N
779,39,4,\N
779,22,95 RON,\N
779,41,Double wishbone,\N
779,42,Double wishbone,\N
779,24,Automatic,\N
779,27,Front wheel drive,\N
779,29,ventilated disc,\N
779,30,Disc,\N
779,34,1600,kg
779,35,70,litre
779,1564,to 5 000,RPM
779,26,5,\N
780,47,86,mm
780,48,86,mm
780,26,6,\N
780,2,Coupe,\N
780,4,4,\N
780,6,1725,mm
780,5,4400,mm
780,7,1400,mm
780,8,2570,mm
780,38,112,mm
780,12,Gasoline,\N
780,13,1998,cm3
780,14,200,bhp
780,15,to 7 400,RPM
780,16,192,Nm
780,17,Multi-point fuel injection,\N
780,19,Inline,\N
780,20,4,\N
780,39,4,\N
780,22,98 RON,\N
780,41,Strut,\N
780,42,Double wishbone,\N
780,24,Manual,\N
780,27,Front wheel drive,\N
780,29,ventilated disc,\N
780,30,Disc,\N
780,35,50,litre
780,50,9.5,litre
780,51,5,litre
780,62,from 530 to 1 000,km
780,1564,to 6 000,RPM
780,57,11.6,m
780,34,1160,kg
782,44,883,litre
782,26,5,\N
782,37,EURO IV,\N
782,2,Hatchback,\N
782,4,5,\N
782,6,1695,mm
782,5,3900,mm
782,7,1525,mm
782,8,2500,mm
782,9,1495,mm
782,45,366,litre
782,38,130,mm
782,10,1475,mm
782,12,Gasoline,\N
782,13,1198,cm3
782,14,90,bhp
782,15,to 6 000,RPM
782,16,114,Nm
782,19,Inline,\N
782,20,4,\N
782,22,95 RON,\N
782,41,Independent\, MacPherson Struts,\N
782,24,Manual,\N
782,27,Front wheel drive,\N
782,29,ventilated disc,\N
782,30,Disc,\N
782,57,10.1,m
782,32,177,km/h
782,33,12.5,second
782,50,6.5,litre
782,51,4.5,litre
782,52,5.3,litre
782,34,1047,kg
782,58,1520,kg
782,35,42,litre
782,62,from 650 to 930,km
782,1564,to 4 900,RPM
782,17,Multi-point fuel injection,\N
782,39,4,\N
782,47,73,mm
782,48,71.6,mm
782,1565,473,kg
782,1567,2520,kg
782,42,Semi dependent\, Torsion beam,\N
783,44,452,litre
783,47,89,mm
783,48,93,mm
783,2,Sedan,\N
783,4,5,\N
783,6,1847,mm
783,5,4957,mm
783,7,1452,mm
783,8,2800,mm
783,9,1580,mm
783,45,452,litre
783,38,145,mm
783,10,1591,mm
783,12,Gasoline,\N
783,13,3471,cm3
783,14,295,bhp
783,15,to 6 200,RPM
783,16,353,Nm
783,17,Multi-point fuel injection,\N
783,19,V-type,\N
783,20,6,\N
783,39,4,\N
783,22,95 RON,\N
783,41,Double wishbone,\N
783,42,Double wishbone,\N
783,24,Automatic,\N
783,27,All wheel drive (AWD),\N
783,29,ventilated disc,\N
783,30,Disc,\N
783,32,250,km/h
783,33,7.3,second
783,50,17.2,litre
783,51,8.9,litre
783,52,12,litre
783,34,1864,kg
783,58,2310,kg
783,35,73,litre
783,62,from 420 to 820,km
783,1564,to 5 000,RPM
783,26,5,\N
783,57,12.4,m
783,1565,446,kg
783,1567,3910,kg
783,57,11.6,m
783,6,1845,mm
783,5,4930,mm
783,7,1455,mm
783,9,1575,mm
783,10,1585,mm
783,14,300,bhp
783,42,Multi wishbone,\N
783,34,1760,kg
784,47,71,mm
784,48,55.4,mm
784,57,9,m
784,2,Hatchback,\N
784,4,4,\N
784,6,1475,mm
784,5,3395,mm
784,7,1630,mm
784,8,2420,mm
784,9,1295,mm
784,38,150,mm
784,10,1300,mm
784,12,Gasoline,\N
784,13,658,cm3
784,14,52,bhp
784,15,to 7 100,RPM
784,16,60,Nm
784,17,Multi-point fuel injection,\N
784,19,Inline,\N
784,20,3,\N
784,39,2,\N
784,22,95 RON,\N
784,41,MacPherson Struts,\N
784,42,De-Dion,\N
784,24,Automatic,\N
784,27,All wheel drive (AWD),\N
784,29,Disc,\N
784,30,drum,\N
784,35,31,litre
784,50,6.1,litre
784,51,4.1,litre
784,52,4.9,litre
784,62,from 510 to 760,km
784,1564,to 3 600,RPM
784,26,4,\N
784,34,910,kg
784,7,1610,mm
784,9,1305,mm
784,42,Dependent\, Beam\, spring,\N
784,27,Front wheel drive,\N
784,34,820,kg
784,35,30,litre
784,50,5.5,litre
784,51,3.8,litre
784,52,4.5,litre
784,62,from 550 to 790,km
784,14,64,bhp
784,15,to 6 000,RPM
784,16,93,Nm
784,46,Turbo,\N
784,29,ventilated disc,\N
784,50,6.6,litre
784,51,4,litre
784,52,5,litre
784,62,from 470 to 780,km
784,1564,to 4 000,RPM
784,1566,Present,\N
784,34,920,kg
784,50,6,litre
784,51,3.7,litre
784,52,4.6,litre
784,62,from 500 to 810,km
784,34,840,kg
785,47,75,mm
785,48,76,mm
785,2,Hatchback,\N
785,4,5,\N
785,6,1645,mm
785,5,3785,mm
785,7,1490,mm
785,8,2360,mm
785,9,1425,mm
785,38,155,mm
785,10,1400,mm
785,12,Gasoline,\N
785,13,1343,cm3
785,14,66,bhp
785,15,to 5 000,RPM
785,16,111,Nm
785,17,Multi-point fuel injection,\N
785,19,Inline,\N
785,20,4,\N
785,39,2,\N
785,22,95 RON,\N
785,41,MacPherson Struts,\N
785,42,Dependent\, Beam\, spring,\N
785,24,Automatic,\N
785,27,Front wheel drive,\N
785,29,ventilated disc,\N
785,30,drum,\N
785,57,10.2,m
785,32,148,km/h
785,33,16.3,second
785,50,7.2,litre
785,51,4.9,litre
785,34,920,kg
785,35,40,litre
785,52,6.5,litre
785,62,from 560 to 820,km
785,1564,to 2 500,RPM
785,26,3,\N
785,7,1510,mm
785,10,1425,mm
785,42,De-Dion,\N
785,24,Continuously variable transmission (CVT),\N
785,27,All wheel drive (AWD),\N
785,34,1040,kg
785,26,5,\N
785,52,6,litre
785,24,Manual,\N
785,32,154,km/h
785,33,14.9,second
785,50,6.3,litre
785,51,4.7,litre
785,34,900,kg
785,62,from 630 to 850,km
785,33,16,second
785,32,145,km/h
785,33,18.7,second
785,50,8.3,litre
785,51,6,litre
785,52,7.8,litre
785,34,1020,kg
785,62,from 480 to 670,km
785,33,14.6,second
785,34,880,kg
790,47,87,mm
790,48,99,mm
790,2,Minivan,\N
790,4,8,\N
790,6,1800,mm
790,5,4800,mm
790,7,1565,mm
790,8,2830,mm
790,9,1560,mm
790,38,150,mm
790,10,1560,mm
790,12,Gasoline,\N
790,13,2354,cm3
790,14,173,bhp
790,15,to 6 000,RPM
790,16,222,Nm
790,17,Multi-point fuel injection,\N
790,19,Inline,\N
790,20,4,\N
790,39,4,\N
790,22,95 RON,\N
790,41,Double wishbone,\N
790,24,Automatic,\N
790,27,All wheel drive (AWD),\N
790,29,ventilated disc,\N
790,30,Disc,\N
790,35,60,litre
790,1564,to 4 300,RPM
790,26,5,\N
790,57,10.8,m
790,34,1660,kg
790,42,Double wishbone,\N
790,7,1545,mm
790,24,Continuously variable transmission (CVT),\N
790,27,Front wheel drive,\N
790,34,1600,kg
792,2,Wagon,\N
792,4,2,\N
792,6,1695,mm
792,5,4350,mm
792,7,1515,mm
792,8,2550,mm
792,9,1475,mm
792,38,160,mm
792,10,1465,mm
792,12,Gasoline,\N
792,13,1496,cm3
792,14,90,bhp
792,15,to 5 500,RPM
792,16,131,Nm
792,17,Multi-point fuel injection,\N
792,19,Inline,\N
792,20,4,\N
792,39,2,\N
792,22,95 RON,\N
792,41,MacPherson Struts,\N
792,42,Dependent\, Beam\, spring,\N
792,24,Automatic,\N
792,27,Front wheel drive,\N
792,29,ventilated disc,\N
792,30,drum,\N
792,34,1150,kg
792,35,42,litre
792,1564,to 2 700,RPM
792,47,73,mm
792,48,89.4,mm
792,26,5,\N
792,57,10.2,m
792,1570,1780x1285x930,mm
792,7,1525,mm
792,9,1465,mm
792,38,145,mm
792,10,1455,mm
792,42,De-Dion,\N
792,27,All wheel drive (AWD),\N
792,34,1220,kg
792,57,10.4,m
793,47,93.4,mm
793,48,77,mm
793,2,Crossover,\N
793,4,5,\N
793,6,1788,mm
793,5,4679,mm
793,7,1742,mm
793,8,2703,mm
793,9,1514,mm
793,10,1519,mm
793,12,Gasoline,\N
793,13,3165,cm3
793,14,208,bhp
793,15,to 5 400,RPM
793,16,290,Nm
793,17,Multi-point fuel injection,\N
793,19,V-type,\N
793,20,6,\N
793,39,4,\N
793,22,95 RON,\N
793,41,Double wishbone,\N
793,42,Double wishbone,\N
793,24,Automatic,\N
793,27,All wheel drive (AWD),\N
793,29,Disc,\N
793,30,Disc,\N
793,35,80,litre
793,50,15.6,litre
793,51,10.4,litre
793,52,14,litre
793,62,from 510 to 770,km
793,32,178,km/h
793,33,11.3,second
793,1564,to 3 000,RPM
793,26,4,\N
793,57,11.7,m
793,34,1781,kg
793,45,934,litre
793,44,934,litre
793,27,Rear wheel drive,\N
793,50,14.5,litre
793,51,9.7,litre
793,52,13.1,litre
793,62,from 550 to 820,km
793,32,184,km/h
793,33,9.8,second
793,34,1657,kg
793,26,5,\N
793,24,Manual,\N
793,50,16.4,litre
793,52,14.4,litre
793,62,from 490 to 770,km
793,32,183,km/h
793,33,9.7,second
793,34,1751,kg
793,32,191,km/h
793,50,14.9,litre
793,52,13.3,litre
793,34,1716,kg
793,62,from 540 to 820,km
793,33,8.8,second
794,47,89,mm
794,48,93,mm
794,2,Crossover,\N
794,4,8,\N
794,6,1995,mm
794,5,4850,mm
794,7,1846,mm
794,8,2775,mm
794,9,1720,mm
794,45,589,litre
794,38,204,mm
794,44,589,litre
794,10,1715,mm
794,12,Gasoline,\N
794,13,3471,cm3
794,14,250,bhp
794,15,to 5 700,RPM
794,16,343,Nm
794,17,Multi-point fuel injection,\N
794,19,Inline,\N
794,20,6,\N
794,39,4,\N
794,22,92 RON,\N
794,41,MacPherson Struts\, Stabilizer bar,\N
794,42,Multi wishbone\, Trailing arms\, Stabilizer bar,\N
794,24,Automatic,\N
794,27,Front wheel drive,\N
794,29,ventilated disc,\N
794,30,Disc,\N
794,58,2700,kg
794,35,80,litre
794,50,13.8,litre
794,51,10.2,litre
794,62,from 580 to 780,km
794,1564,to 4 800,RPM
794,26,5,\N
794,34,1944,kg
794,1565,756,kg
794,1567,4290,kg
794,57,12,m
794,5,4870,mm
794,7,1845,mm
794,8,2780,mm
794,9,1725,mm
794,38,203,mm
794,44,1680,litre
794,10,1740,mm
794,14,257,bhp
794,16,347,Nm
794,19,V-type,\N
794,27,All wheel drive (AWD),\N
794,32,180,km/h
794,33,9.9,second
794,50,16.3,litre
794,51,9.2,litre
794,52,11.8,litre
794,34,2062,kg
794,58,2765,kg
794,62,from 490 to 870,km
794,1565,703,kg
794,1568,1325/1525,kg
794,1567,4810,kg
795,2,Coupe,\N
795,4,4,\N
795,6,1765,mm
795,5,4440,mm
795,7,1315,mm
795,8,2550,mm
795,9,1525,mm
795,45,284,litre
795,38,140,mm
795,10,1515,mm
795,12,Gasoline,\N
795,13,1997,cm3
795,14,133,bhp
795,15,to 5 300,RPM
795,16,179,Nm
795,17,Multi-point fuel injection,\N
795,19,Inline,\N
795,20,4,\N
795,39,4,\N
795,22,92 RON,\N
795,41,Double wishbone,\N
795,42,Double wishbone,\N
795,24,Automatic,\N
795,27,Front wheel drive,\N
795,29,ventilated disc,\N
795,30,Disc,\N
795,32,201,km/h
795,33,10.8,second
795,50,12.6,litre
795,51,7.3,litre
795,34,1269,kg
795,58,1720,kg
795,35,60,litre
795,52,9.2,litre
795,62,from 480 to 820,km
795,1564,to 5 000,RPM
795,26,4,\N
795,57,11,m
795,1565,384,kg
795,44,284,litre
795,1567,2280,kg
795,26,5,\N
795,6,1750,mm
795,5,4545,mm
795,8,2585,mm
795,22,95 RON,\N
795,24,Manual,\N
795,33,9.2,second
795,34,1240,kg
795,58,1680,kg
795,1565,440,kg
795,1567,2880,kg
795,13,2157,cm3
795,14,185,bhp
795,15,to 7 000,RPM
795,16,206,Nm
795,32,228,km/h
795,33,7.5,second
795,50,14.9,litre
795,51,7.8,litre
795,34,1346,kg
795,58,1740,kg
795,52,10.4,litre
795,62,from 400 to 770,km
795,1564,to 5 300,RPM
795,1567,2940,kg
795,14,200,bhp
795,15,to 7 100,RPM
795,16,210,Nm
795,50,10.5,litre
795,51,8,litre
795,34,1298,kg
795,62,from 570 to 750,km
795,52,9.5,litre
795,15,from 7 000,RPM
795,50,12.8,litre
795,51,7.7,litre
795,34,1319,kg
795,62,from 470 to 780,km
795,1565,421,kg
795,50,9.5,litre
795,51,7.6,litre
795,34,1268,kg
795,62,from 630 to 790,km
801,47,86,mm
801,48,71.6,mm
801,2,Sedan,\N
801,4,5,\N
801,6,1785,mm
801,5,4840,mm
801,7,1420,mm
801,8,2745,mm
801,9,1555,mm
801,38,155,mm
801,10,1535,mm
801,12,Gasoline,\N
801,13,2495,cm3
801,14,200,bhp
801,15,to 6 200,RPM
801,16,240,Nm
801,17,Multi-point fuel injection,\N
801,19,V-type,\N
801,20,6,\N
801,39,4,\N
801,22,95 RON,\N
801,41,Double wishbone,\N
801,42,Double wishbone,\N
801,24,Automatic,\N
801,27,Front wheel drive,\N
801,29,ventilated disc,\N
801,30,Disc,\N
801,34,1490,kg
801,35,65,litre
801,1564,to 4 600,RPM
801,26,4,\N
801,57,11.2,m
801,47,89,mm
801,48,86,mm
801,13,3210,cm3
801,14,225,bhp
801,15,to 5 500,RPM
801,16,294,Nm
801,34,1520,kg
801,1564,to 4 500,RPM
803,47,88,mm
803,48,96.9,mm
803,2,Minivan,\N
803,4,8,\N
803,6,1695,mm
803,5,4690,mm
803,7,1830,mm
803,8,2855,mm
803,9,1470,mm
803,38,150,mm
803,10,1460,mm
803,12,Gasoline,\N
803,13,1997,cm3
803,14,150,bhp
803,15,from 6 200,RPM
803,16,193,Nm
803,17,Multi-point fuel injection,\N
803,19,Inline,\N
803,20,4,\N
803,39,4,\N
803,22,95 RON,\N
803,41,Independent\, MacPherson Struts,\N
803,42,De-Dion,\N
803,24,Automatic,\N
803,27,All wheel drive (AWD),\N
803,29,ventilated disc,\N
803,30,Disc,\N
803,57,9.6,m
803,34,1650,kg
803,35,60,litre
803,1564,to 4 200,RPM
803,26,5,\N
803,7,1815,mm
803,38,155,mm
803,15,to 6 200,RPM
803,42,Torsion beam\, spring,\N
803,24,Continuously variable transmission (CVT),\N
803,27,Front wheel drive,\N
803,57,10.6,m
803,34,1580,kg
804,47,81,mm
804,48,87.3,mm
804,2,Minivan,\N
804,4,7,\N
804,6,1695,mm
804,5,4570,mm
804,7,1545,mm
804,8,2740,mm
804,9,1470,mm
804,38,150,mm
804,10,1470,mm
804,12,Gasoline,\N
804,13,1799,cm3
804,14,140,bhp
804,15,to 6 300,RPM
804,16,174,Nm
804,17,Multi-point fuel injection,\N
804,19,Inline,\N
804,20,4,\N
804,39,4,\N
804,22,95 RON,\N
804,41,Independent\, MacPherson Struts,\N
804,42,Double wishbone,\N
804,24,Automatic,\N
804,27,Front wheel drive,\N
804,29,ventilated disc,\N
804,30,Disc,\N
804,57,10.8,m
804,34,1350,kg
804,35,55,litre
804,1564,to 4 300,RPM
804,26,5,\N
804,7,1570,mm
804,27,All wheel drive (AWD),\N
804,57,11.2,m
804,34,1430,kg
804,35,50,litre
804,48,96.9,mm
804,13,1997,cm3
804,14,150,bhp
804,15,to 6 200,RPM
804,16,190,Nm
804,34,1440,kg
804,1564,to 4 200,RPM
804,24,Continuously variable transmission (CVT),\N
868,47,92,mm
868,48,82,mm
868,52,12.5,litre
868,2,Sedan,\N
868,4,5,\N
868,6,1840,mm
868,5,5000,mm
868,7,1490,mm
868,8,2870,mm
868,9,1580,mm
868,10,1560,mm
868,38,140,mm
868,12,Gasoline,\N
868,13,4494,cm3
868,14,340,bhp
868,15,to 6 400,RPM
868,16,446,Nm
868,17,Injector,\N
868,19,V-type,\N
868,20,8,\N
868,39,4,\N
868,22,95 RON,\N
868,41,Helical springs,\N
868,42,Helical springs,\N
868,24,Automatic,\N
868,27,Rear wheel drive,\N
868,29,ventilated disc,\N
868,30,Disc,\N
868,32,230,km/h
868,33,5,second
868,34,1770,kg
868,35,85,litre
868,1564,to 4 000,RPM
868,26,5,\N
753,47,85,mm
753,48,97,mm
753,37,EURO V,\N
753,2,Wagon,\N
753,6,1840,mm
753,5,4750,mm
753,7,1470,mm
753,8,2750,mm
753,45,406,litre
753,38,135,mm
753,44,1252,litre
753,10,1600,mm
753,12,Disel,\N
753,13,2199,cm3
753,14,150,bhp
753,15,to 4 000,RPM
753,16,350,Nm
753,17,Common Rail,\N
753,46,Turbo,\N
753,22,Disel,\N
753,41,Independent\, Multi wishbone\, Stabilizer bar,\N
753,32,207,km/h
753,33,9.7,second
753,50,8.6,litre
753,51,5.4,litre
753,52,6.6,litre
753,34,1629,kg
753,58,2100,kg
753,62,from 760 to 1 200,km
753,1564,to 2 000,RPM
753,1565,471,kg
753,50,7.4,litre
753,51,4.9,litre
753,52,5.8,litre
753,62,from 880 to 1 330,km
753,13,2354,cm3
753,14,201,bhp
753,15,to 7 000,RPM
753,16,234,Nm
753,32,222,km/h
753,50,12.7,litre
753,34,1594,kg
753,58,2085,kg
753,62,from 510 to 940,km
753,1564,to 4 300,RPM
753,1565,491,kg
753,48,96.9,mm
753,5,4725,mm
753,7,1440,mm
753,8,2705,mm
753,9,1589,mm
753,45,467,litre
753,10,1588,mm
753,30,ventilated disc,\N
753,57,11.7,m
753,33,10,second
753,50,8.1,litre
753,51,5,litre
753,52,6.1,litre
753,58,2110,kg
753,62,from 800 to 1 300,km
753,34,1700,kg
753,1565,410,kg
753,44,467,litre
753,6,1760,mm
753,8,2720,mm
753,9,1515,mm
753,45,518,litre
753,38,140,mm
753,10,1530,mm
753,13,1998,cm3
753,14,155,bhp
753,15,to 6 000,RPM
753,16,190,Nm
753,32,205,km/h
753,33,9.9,second
753,50,10.9,litre
753,51,6.8,litre
753,52,8.3,litre
753,34,1532,kg
753,58,2030,kg
753,62,from 600 to 960,km
753,1564,to 4 500,RPM
753,57,11.6,m
753,1565,498,kg
753,44,1657,litre
753,14,190,bhp
753,15,to 6 800,RPM
753,16,223,Nm
753,32,212,km/h
753,50,14.3,litre
753,51,7.5,litre
753,52,10,litre
753,58,2060,kg
753,62,from 450 to 870,km
753,34,1578,kg
753,1565,482,kg
753,47,86,mm
753,6,1730,mm
753,5,4740,mm
753,7,1445,mm
753,8,2665,mm
753,9,1490,mm
753,38,160,mm
753,10,1490,mm
753,13,2254,cm3
753,14,160,bhp
753,15,to 5 700,RPM
753,16,214,Nm
